"business_id","score","date","type"
5457,"100","20160410","routine"
5458,"100","20160410","routine"
5458,"100","20170919","routine"
5459,"98","20170424","routine"
5459,"96","20160814","routine"
5459,"98","20161011","routine"
5459,"96","20160410","routine"
5459,"96","20170919","routine"
5460,"100","20170919","routine"
5460,"98","20160814","routine"
5460,"96","20160410","routine"
5461,"92","20150830","routine"
5461,"100","20150419","routine"
5461,"100","20160410","routine"
5461,"89","20160814","routine"
5461,"98","20161011","routine"
5461,"96","20170919","routine"
5462,"100","20170424","routine"
5462,"100","20170919","routine"
5462,"96","20160410","routine"
5463,"93","20170919","routine"
5463,"98","20170424","routine"
5463,"93","20160814","routine"
5463,"98","20160410","routine"
5464,"100","20160410","routine"
5464,"100","20150830","routine"
5464,"100","20160814","routine"
5464,"100","20170919","routine"
5465,"93","20150419","routine"
5465,"98","20160410","routine"
5465,"93","20150830","routine"
5466,"96","20160410","routine"
5466,"100","20170919","routine"
5466,"100","20170424","routine"
5467,"100","20160410","routine"
5467,"100","20160814","routine"
5467,"100","20150830","routine"
5467,"100","20150419","routine"
5469,"96","20170424","routine"
5469,"98","20170919","routine"
5470,"94","20161011","routine"
5470,"94","20160814","routine"
5470,"98","20150830","routine"
5470,"100","20170424","routine"
5470,"92","20150419","routine"
5470,"100","20160410","routine"
5471,"100","20160410","routine"
5471,"100","20150419","routine"
5471,"100","20170919","routine"
5471,"96","20160814","routine"
5471,"100","20170424","routine"
5471,"98","20161011","routine"
5471,"100","20150830","routine"
5473,"100","20170919","routine"
5473,"100","20160410","routine"
5474,"100","20150419","routine"
5474,"98","20160410","routine"
5476,"98","20160814","routine"
5476,"100","20170919","routine"
5477,"89","20170919","routine"
5477,"92","20161011","routine"
5477,"98","20160410","routine"
5477,"96","20160814","routine"
5478,"93","20150830","routine"
5478,"96","20170424","routine"
5478,"91","20161011","routine"
5478,"96","20160814","routine"
5478,"98","20160410","routine"
5478,"92","20150419","routine"
5478,"100","20170919","routine"
5479,"96","20160410","routine"
5479,"93","20170919","routine"
5479,"96","20150830","routine"
5479,"93","20150419","routine"
5479,"100","20160814","routine"
5479,"92","20161011","routine"
5479,"100","20150914","routine"
5480,"98","20160410","routine"
5480,"98","20170919","routine"
5480,"100","20150914","routine"
5480,"98","20150419","routine"
5480,"100","20150830","routine"
5483,"100","20160410","routine"
5484,"96","20170424","routine"
5484,"100","20160410","routine"
5485,"100","20170919","routine"
5485,"98","20170424","routine"
5485,"98","20160410","routine"
5485,"98","20150830","routine"
5485,"100","20150419","routine"
5486,"100","20170424","routine"
5486,"100","20150830","routine"
5486,"100","20160410","routine"
5486,"96","20160814","routine"
5486,"100","20170919","routine"
5486,"96","20150419","routine"
5487,"100","20170424","routine"
5487,"96","20161011","routine"
5487,"100","20160814","routine"
5487,"98","20160410","routine"
5487,"100","20150830","routine"
5487,"87","20150419","routine"
5488,"90","20161011","routine"
5488,"96","20160814","routine"
5488,"98","20170919","routine"
5488,"98","20160410","routine"
5488,"93","20150830","routine"
5488,"100","20150419","routine"
5488,"91","20170424","routine"
5489,"100","20170919","routine"
5489,"100","20170424","routine"
5489,"89","20160410","routine"
5489,"94","20150419","routine"
5490,"100","20160410","routine"
5490,"100","20150419","routine"
5490,"100","20170424","routine"
5491,"98","20160410","routine"
5491,"100","20170919","routine"
5491,"100","20150419","routine"
5491,"100","20170424","routine"
5492,"100","20150419","routine"
5492,"100","20170424","routine"
5492,"100","20170919","routine"
5493,"100","20160410","routine"
5493,"94","20160814","routine"
5493,"100","20161011","routine"
5493,"100","20170424","routine"
5493,"100","20170919","routine"
5494,"96","20150419","routine"
5494,"98","20160814","routine"
5494,"100","20161011","routine"
5494,"96","20170424","routine"
5494,"92","20150830","routine"
5495,"92","20150419","routine"
5495,"96","20161011","routine"
5495,"100","20170424","routine"
5495,"100","20150830","routine"
5495,"100","20160814","routine"
5495,"100","20160410","routine"
5496,"100","20170919","routine"
5496,"100","20150830","routine"
5496,"93","20160814","routine"
5496,"96","20161011","routine"
5496,"96","20170424","routine"
5496,"96","20150419","routine"
5497,"96","20160814","routine"
5497,"100","20160410","routine"
5497,"93","20150419","routine"
5497,"87","20161011","routine"
5497,"93","20150830","routine"
5498,"93","20160410","routine"
5498,"100","20150419","routine"
5498,"93","20170919","routine"
5498,"100","20170424","routine"
5499,"96","20170919","routine"
5499,"100","20160814","routine"
5499,"92","20160410","routine"
5499,"100","20150830","routine"
5499,"100","20150419","routine"
5499,"100","20161011","routine"
5499,"100","20170424","routine"
5500,"100","20150830","routine"
5500,"100","20160410","routine"
5500,"100","20160814","routine"
5500,"96","20170424","routine"
5500,"98","20170919","routine"
5500,"94","20150419","routine"
5501,"92","20170424","routine"
5501,"96","20160410","routine"
5501,"92","20160814","routine"
5501,"100","20150830","routine"
5501,"94","20150419","routine"
5501,"96","20170919","routine"
5502,"100","20170919","routine"
5502,"100","20160410","routine"
5502,"100","20170424","routine"
5502,"98","20161011","routine"
5502,"96","20160814","routine"
5503,"100","20170919","routine"
5503,"96","20170424","routine"
5503,"100","20160410","routine"
5504,"91","20170424","routine"
5504,"94","20160520","routine"
5504,"100","20150419","routine"
5504,"100","20170919","routine"
5504,"100","20160410","routine"
5505,"94","20150419","routine"
5505,"100","20170424","routine"
5505,"100","20160410","routine"
5506,"100","20170919","routine"
5506,"100","20160410","routine"
5506,"100","20170424","routine"
5507,"86","20170424","routine"
5507,"96","20160410","routine"
5507,"100","20170919","routine"
5507,"100","20150830","routine"
5507,"93","20150419","routine"
5508,"93","20170424","routine"
5508,"100","20170919","routine"
5508,"100","20150419","routine"
5508,"100","20160410","routine"
5509,"100","20170424","routine"
5509,"91","20160410","routine"
5511,"100","20160410","routine"
5511,"100","20170424","routine"
5511,"100","20150419","routine"
5521,"100","20170424","routine"
5521,"100","20161011","routine"
5522,"94","20170919","routine"
5522,"100","20160410","routine"
5522,"98","20160814","routine"
5522,"98","20161011","routine"
5522,"98","20170424","routine"
5523,"100","20160410","routine"
5523,"100","20150830","routine"
5524,"93","20150830","routine"
5524,"100","20160814","routine"
5524,"98","20161011","routine"
5524,"100","20170919","routine"
5524,"100","20160410","routine"
5528,"96","20160410","routine"
5528,"100","20170424","routine"
5530,"91","20171130","routine"
5530,"98","20160829","routine"
5530,"100","20150813","routine"
5533,"96","20150819","routine"
5533,"92","20170815","routine"
5544,"98","20170424","routine"
5544,"96","20160410","routine"
5552,"100","20150819","routine"
5552,"96","20160527","routine"
5552,"90","20170815","routine"
5564,"93","20150210","routine"
5564,"90","20160516","routine"
5564,"94","20170227","routine"
5564,"94","20171025","routine"
5578,"100","20160829","routine"
5578,"96","20150813","routine"
5578,"94","20171130","routine"
5605,"100","20150914","routine"
5605,"100","20161005","routine"
5605,"98","20170721","routine"
5606,"100","20150914","routine"
5606,"94","20170707","routine"
5607,"77","20150626","routine"
5607,"87","20171128","routine"
5610,"94","20150923","routine"
5610,"96","20160623","routine"
5617,"100","20170424","routine"
5617,"100","20150830","routine"
5617,"96","20160410","routine"
5617,"96","20170919","routine"
5617,"100","20160814","routine"
5618,"96","20160814","routine"
5618,"100","20161011","routine"
5618,"100","20170424","routine"
5618,"94","20170919","routine"
5618,"96","20160410","routine"
5619,"98","20160410","routine"
5619,"90","20170424","routine"
5620,"98","20170424","routine"
5620,"96","20160410","routine"
5621,"96","20160814","routine"
5621,"92","20160410","routine"
5622,"96","20161011","routine"
5622,"94","20160814","routine"
5622,"96","20170919","routine"
5622,"100","20160410","routine"
5623,"92","20170919","routine"
5623,"100","20160410","routine"
5623,"100","20160814","routine"
5623,"94","20170424","routine"
5623,"94","20161011","routine"
5624,"98","20170424","routine"
5624,"96","20170919","routine"
5624,"96","20160814","routine"
5624,"100","20161011","routine"
5624,"90","20160410","routine"
5626,"96","20170424","routine"
5626,"98","20170919","routine"
5626,"100","20150419","routine"
5626,"100","20150830","routine"
5626,"91","20160410","routine"
5626,"94","20160814","routine"
5626,"94","20161011","routine"
5627,"98","20150419","routine"
5627,"94","20150830","routine"
5627,"100","20160410","routine"
5627,"100","20170919","routine"
5628,"96","20160814","routine"
5628,"96","20161011","routine"
5628,"98","20150830","routine"
5628,"96","20160410","routine"
5628,"100","20170919","routine"
5628,"98","20150419","routine"
5629,"100","20170919","routine"
5629,"100","20161011","routine"
5629,"98","20160814","routine"
5629,"96","20160410","routine"
5629,"98","20150830","routine"
5630,"92","20160814","routine"
5630,"100","20170919","routine"
5630,"100","20150830","routine"
5630,"96","20161011","routine"
5630,"100","20160410","routine"
5631,"100","20160410","routine"
5631,"98","20170919","routine"
5631,"94","20161011","routine"
5631,"94","20160814","routine"
5631,"94","20150830","routine"
5632,"100","20161011","routine"
5632,"93","20160814","routine"
5632,"90","20150830","routine"
5633,"96","20150914","routine"
5633,"92","20161011","routine"
5633,"90","20150830","routine"
5633,"94","20160814","routine"
5633,"100","20160410","routine"
5633,"96","20150419","routine"
5633,"100","20170919","routine"
5634,"94","20150419","routine"
5634,"90","20150830","routine"
5634,"96","20150914","routine"
5634,"100","20160410","routine"
5634,"98","20160814","routine"
5634,"92","20170919","routine"
5634,"98","20161011","routine"
5634,"98","20170424","routine"
5635,"100","20160410","routine"
5635,"100","20150419","routine"
5635,"96","20150914","routine"
5635,"96","20160814","routine"
5635,"98","20170424","routine"
5635,"98","20170919","routine"
5636,"100","20150419","routine"
5636,"100","20150830","routine"
5636,"98","20170424","routine"
5636,"96","20160410","routine"
5636,"98","20150914","routine"
5639,"96","20160410","routine"
5639,"96","20170919","routine"
5639,"90","20170424","routine"
5639,"94","20161011","routine"
5640,"90","20161011","routine"
5640,"96","20170424","routine"
5640,"96","20160410","routine"
5640,"96","20170919","routine"
5641,"100","20150830","routine"
5641,"100","20161011","routine"
5641,"90","20150419","routine"
5641,"100","20160410","routine"
5641,"100","20170424","routine"
5642,"100","20160410","routine"
5642,"98","20150419","routine"
5642,"100","20170919","routine"
5642,"100","20170424","routine"
5643,"100","20160814","routine"
5643,"100","20170919","routine"
5643,"100","20160410","routine"
5643,"98","20150830","routine"
5643,"98","20170424","routine"
5643,"98","20161011","routine"
5643,"100","20150419","routine"
5644,"86","20150830","routine"
5644,"100","20170919","routine"
5644,"93","20170424","routine"
5644,"96","20160410","routine"
5644,"100","20160814","routine"
5644,"96","20150419","routine"
5644,"92","20161011","routine"
5645,"100","20160814","routine"
5645,"98","20150830","routine"
5645,"90","20161011","routine"
5645,"96","20170424","routine"
5645,"98","20150419","routine"
5645,"96","20160410","routine"
5645,"100","20170919","routine"
5646,"100","20161011","routine"
5646,"96","20170919","routine"
5646,"94","20170424","routine"
5646,"92","20150419","routine"
5646,"100","20160814","routine"
5646,"85","20150830","routine"
5647,"100","20170919","routine"
5647,"92","20150419","routine"
5647,"100","20150830","routine"
5647,"96","20160814","routine"
5647,"100","20161011","routine"
5647,"96","20170424","routine"
5648,"100","20150830","routine"
5648,"100","20161011","routine"
5648,"100","20160814","routine"
5648,"96","20170424","routine"
5648,"100","20150419","routine"
5649,"92","20150830","routine"
5649,"94","20150419","routine"
5649,"92","20160410","routine"
5649,"98","20160814","routine"
5649,"92","20161011","routine"
5649,"94","20170424","routine"
5649,"93","20170919","routine"
5650,"96","20160410","routine"
5650,"94","20160814","routine"
5650,"98","20150830","routine"
5650,"96","20170919","routine"
5650,"100","20150419","routine"
5651,"96","20170919","routine"
5651,"96","20170424","routine"
5651,"96","20161011","routine"
5651,"94","20160814","routine"
5651,"94","20160410","routine"
5651,"98","20150830","routine"
5651,"92","20150419","routine"
5652,"100","20160410","routine"
5652,"100","20150830","routine"
5652,"100","20170919","routine"
5652,"96","20150419","routine"
5652,"100","20170424","routine"
5653,"94","20170928","routine"
5653,"96","20161031","routine"
5653,"96","20160420","routine"
5654,"96","20161031","routine"
5654,"96","20170928","routine"
5654,"94","20160422","routine"
5657,"100","20160410","routine"
5657,"96","20150419","routine"
5657,"100","20150830","routine"
5657,"100","20170919","routine"
5657,"93","20170424","routine"
5658,"96","20150419","routine"
5658,"100","20150830","routine"
5658,"100","20170919","routine"
5658,"98","20160410","routine"
5744,"100","20160829","routine"
5744,"98","20150629","routine"
5744,"100","20170929","routine"
5760,"100","20160129","routine"
5760,"72","20150821","routine"
5760,"94","20170605","routine"
5786,"94","20171003","routine"
5787,"100","20170223","routine"
5787,"100","20160831","routine"
5787,"100","20150902","routine"
5787,"94","20160321","routine"
5787,"93","20150423","routine"
5787,"100","20171027","routine"
5788,"100","20170209","routine"
5788,"100","20160324","routine"
5788,"100","20160902","routine"
5788,"100","20171025","routine"
5788,"89","20150422","routine"
5788,"100","20150923","routine"
5789,"100","20150210","routine"
5789,"96","20160321","routine"
5789,"100","20150902","routine"
5789,"100","20171026","routine"
5789,"100","20170210","routine"
5789,"100","20160831","routine"
5790,"96","20150209","routine"
5790,"100","20160901","routine"
5790,"100","20160323","routine"
5790,"100","20170210","routine"
5790,"100","20171026","routine"
5790,"100","20150915","routine"
5791,"100","20171025","routine"
5791,"100","20170209","routine"
5791,"94","20160916","routine"
5791,"90","20160321","routine"
5791,"96","20150209","routine"
5791,"96","20150915","routine"
5792,"100","20160324","routine"
5792,"100","20171027","routine"
5792,"100","20160830","routine"
5792,"100","20170210","routine"
5792,"100","20150422","routine"
5792,"100","20150921","routine"
5794,"100","20150422","routine"
5794,"100","20170223","routine"
5794,"100","20150423","routine"
5794,"98","20151116","routine"
5794,"98","20160322","routine"
5794,"96","20160907","routine"
5794,"100","20171207","routine"
5796,"98","20151112","routine"
5796,"100","20150304","routine"
5796,"98","20160414","routine"
5796,"87","20170209","routine"
5796,"98","20170825","routine"
5796,"98","20160928","routine"
5797,"92","20170209","routine"
5797,"98","20170926","routine"
5797,"98","20161006","routine"
5797,"96","20160316","routine"
5797,"100","20150429","routine"
5797,"92","20151027","routine"
5799,"98","20150928","routine"
5799,"100","20171024","routine"
5799,"94","20170206","routine"
5799,"93","20160318","routine"
5799,"100","20160914","routine"
5800,"94","20160317","routine"
5800,"98","20171017","routine"
5800,"96","20150126","routine"
5800,"96","20150910","routine"
5801,"100","20170926","routine"
5801,"98","20170209","routine"
5801,"100","20161014","routine"
5801,"100","20160411","routine"
5801,"100","20150325","routine"
5801,"100","20150921","routine"
5802,"100","20170126","routine"
5802,"94","20171003","routine"
5802,"100","20150304","routine"
5802,"96","20160405","routine"
5802,"98","20161012","routine"
5803,"94","20151106","routine"
5803,"94","20171010","routine"
5803,"96","20170214","routine"
5803,"96","20160419","routine"
5803,"100","20150507","routine"
5804,"100","20150325","routine"
5804,"100","20171024","routine"
5804,"100","20160411","routine"
5804,"100","20150918","routine"
5804,"100","20160919","routine"
5804,"100","20170208","routine"
5805,"92","20160901","routine"
5805,"100","20150504","routine"
5805,"82","20160406","routine"
5805,"100","20151016","routine"
5805,"96","20170202","routine"
5805,"94","20170919","routine"
5807,"98","20170202","routine"
5807,"98","20150504","routine"
5807,"93","20151016","routine"
5807,"100","20160406","routine"
5807,"98","20160901","routine"
5807,"96","20170919","routine"
5808,"98","20170914","routine"
5808,"98","20160908","routine"
5808,"92","20160318","routine"
5808,"100","20151014","routine"
5808,"100","20150212","routine"
5808,"100","20170209","routine"
5810,"92","20160909","routine"
5810,"100","20150212","routine"
5810,"92","20160322","routine"
5810,"96","20151014","routine"
5810,"96","20170209","routine"
5810,"100","20170914","routine"
5811,"94","20150918","routine"
5811,"96","20170911","routine"
5811,"98","20160912","routine"
5811,"100","20160425","routine"
5812,"100","20160425","routine"
5812,"98","20160927","routine"
5812,"98","20150218","routine"
5812,"100","20150904","routine"
5812,"100","20170912","routine"
5813,"100","20150309","routine"
5813,"100","20160502","routine"
5813,"98","20160916","routine"
5813,"96","20171002","routine"
5813,"96","20151021","routine"
5814,"100","20150501","routine"
5814,"100","20170823","routine"
5814,"100","20160902","routine"
5814,"100","20160322","routine"
5814,"100","20170117","routine"
5815,"94","20150309","routine"
5815,"90","20160503","routine"
5815,"96","20170928","routine"
5815,"96","20160920","routine"
5815,"94","20151021","routine"
5816,"96","20170323","routine"
5816,"100","20171101","routine"
5816,"94","20160411","routine"
5816,"98","20161108","routine"
5816,"92","20150305","routine"
5816,"94","20151113","routine"
5817,"96","20150304","routine"
5817,"87","20160830","routine"
5817,"84","20160405","routine"
5817,"92","20170118","routine"
5817,"94","20171003","routine"
5818,"98","20150225","routine"
5818,"93","20160317","routine"
5818,"91","20170324","routine"
5818,"100","20161103","routine"
5818,"100","20171031","routine"
5818,"98","20151106","routine"
5819,"100","20170324","routine"
5819,"98","20151103","routine"
5819,"96","20171108","routine"
5819,"100","20161108","routine"
5819,"100","20160315","routine"
5819,"98","20150226","routine"
5820,"92","20160324","routine"
5820,"88","20160902","routine"
5820,"98","20170215","routine"
5820,"91","20170914","routine"
5820,"100","20150507","routine"
5821,"96","20150915","routine"
5821,"100","20160407","routine"
5821,"96","20150424","routine"
5821,"100","20170926","routine"
5821,"98","20170207","routine"
5821,"100","20160919","routine"
5823,"100","20170918","routine"
5823,"96","20170206","routine"
5823,"92","20160322","routine"
5823,"94","20150908","routine"
5823,"100","20150520","routine"
5823,"89","20170208","routine"
5824,"100","20160407","routine"
5824,"90","20171024","routine"
5824,"100","20160919","routine"
5824,"94","20150424","routine"
5824,"100","20170210","routine"
5824,"100","20150916","routine"
5825,"100","20151009","routine"
5825,"100","20170214","routine"
5825,"100","20160908","routine"
5825,"94","20160324","routine"
5825,"98","20170919","routine"
5827,"93","20150129","routine"
5827,"96","20160321","routine"
5827,"94","20150923","routine"
5827,"96","20170214","routine"
5827,"96","20160920","routine"
5827,"98","20170915","routine"
5828,"94","20171030","routine"
5828,"100","20161114","routine"
5828,"100","20160523","routine"
5828,"100","20150929","routine"
5828,"100","20170306","routine"
5828,"96","20150223","routine"
5829,"100","20160412","routine"
5829,"100","20150911","routine"
5829,"100","20171020","routine"
5829,"96","20150217","routine"
5829,"100","20161017","routine"
5829,"100","20170501","routine"
5830,"98","20171023","routine"
5830,"98","20150921","routine"
5830,"100","20161025","routine"
5830,"100","20170125","routine"
5831,"100","20150218","routine"
5831,"100","20160829","routine"
5831,"100","20160301","routine"
5831,"100","20170918","routine"
5831,"100","20150918","routine"
5831,"100","20170412","routine"
5833,"98","20171002","routine"
5833,"96","20150430","routine"
5833,"96","20150917","routine"
5833,"100","20160408","routine"
5833,"100","20160920","routine"
5833,"100","20170210","routine"
5834,"100","20150409","routine"
5834,"100","20170928","routine"
5834,"94","20170206","routine"
5834,"96","20160920","routine"
5834,"92","20160323","routine"
5834,"100","20150918","routine"
5835,"96","20171006","routine"
5835,"94","20150904","routine"
5835,"94","20160318","routine"
5835,"98","20160907","routine"
5835,"96","20170210","routine"
5837,"91","20161102","routine"
5837,"100","20170317","routine"
5837,"100","20171031","routine"
5837,"100","20160309","routine"
5837,"100","20150217","routine"
5837,"94","20150918","routine"
5838,"98","20170323","routine"
5838,"90","20150217","routine"
5838,"98","20170929","routine"
5838,"91","20161130","routine"
5838,"90","20160316","routine"
5838,"93","20150928","routine"
5839,"100","20160909","routine"
5839,"100","20170215","routine"
5839,"100","20160314","routine"
5839,"93","20151009","routine"
5839,"98","20150302","routine"
5839,"100","20171010","routine"
5841,"91","20160506","routine"
5841,"94","20151117","routine"
5841,"100","20171129","routine"
5841,"96","20170419","routine"
5841,"94","20161202","routine"
5841,"92","20150218","routine"
5842,"98","20170918","routine"
5842,"94","20160411","routine"
5842,"96","20150925","routine"
5842,"90","20150213","routine"
5843,"100","20170215","routine"
5843,"86","20160412","routine"
5843,"83","20150227","routine"
5843,"89","20151002","routine"
5843,"96","20161109","routine"
5843,"100","20171031","routine"
5844,"98","20150304","routine"
5844,"83","20151113","routine"
5844,"91","20160425","routine"
5844,"98","20161108","routine"
5844,"91","20170518","routine"
5844,"91","20171101","routine"
5847,"92","20160309","routine"
5847,"94","20171018","routine"
5847,"100","20160823","routine"
5847,"96","20150923","routine"
5847,"93","20170208","routine"
5847,"100","20150512","routine"
5848,"98","20170301","routine"
5848,"100","20161021","routine"
5848,"96","20171218","routine"
5849,"96","20161025","routine"
5849,"82","20150514","routine"
5849,"96","20160325","routine"
5849,"100","20170301","routine"
5849,"100","20171031","routine"
5849,"96","20150914","routine"
5850,"100","20170912","routine"
5850,"100","20160829","routine"
5850,"100","20150218","routine"
5850,"100","20150904","routine"
5851,"92","20150304","routine"
5851,"94","20150909","routine"
5851,"94","20160309","routine"
5851,"98","20161103","routine"
5851,"98","20170317","routine"
5851,"96","20171101","routine"
5852,"100","20150914","routine"
5852,"100","20160415","routine"
5852,"96","20150519","routine"
5852,"100","20170908","routine"
5852,"96","20160906","routine"
5852,"100","20170207","routine"
5853,"98","20171026","routine"
5853,"100","20161013","routine"
5853,"100","20160325","routine"
5853,"98","20150921","routine"
5853,"100","20150430","routine"
5853,"96","20170120","routine"
5854,"92","20160325","routine"
5854,"92","20161014","routine"
5854,"89","20170419","routine"
5854,"98","20171101","routine"
5854,"92","20150310","routine"
5855,"96","20160419","routine"
5855,"90","20151023","routine"
5855,"94","20150226","routine"
5855,"90","20170428","routine"
5855,"100","20171115","routine"
5855,"100","20171117","routine"
5855,"88","20161102","routine"
5856,"87","20150507","routine"
5856,"96","20170928","routine"
5856,"94","20150923","routine"
5856,"94","20160404","routine"
5856,"96","20160906","routine"
5858,"100","20170207","routine"
5858,"96","20150515","routine"
5858,"100","20170908","routine"
5858,"100","20160914","routine"
5858,"100","20160404","routine"
5858,"100","20150916","routine"
5859,"98","20150127","routine"
5859,"100","20160406","routine"
5859,"98","20160914","routine"
5859,"94","20170927","routine"
5859,"92","20170215","routine"
5859,"94","20150930","routine"
5860,"98","20160322","routine"
5860,"100","20150930","routine"
5860,"100","20150317","routine"
5860,"100","20170224","routine"
5860,"100","20170915","routine"
5860,"100","20160921","routine"
5862,"100","20150127","routine"
5862,"100","20150923","routine"
5862,"100","20160404","routine"
5862,"100","20160916","routine"
5862,"98","20170906","routine"
5862,"91","20170221","routine"
5864,"94","20160321","routine"
5864,"98","20170214","routine"
5864,"100","20150526","routine"
5864,"92","20150930","routine"
5864,"96","20160920","routine"
5864,"100","20170906","routine"
5865,"100","20151109","routine"
5865,"93","20160404","routine"
5865,"96","20150320","routine"
5865,"98","20160916","routine"
5865,"98","20170221","routine"
5865,"98","20170906","routine"
5866,"96","20160407","routine"
5866,"100","20150921","routine"
5866,"92","20150519","routine"
5866,"92","20170207","routine"
5866,"96","20171002","routine"
5867,"98","20150519","routine"
5867,"96","20170928","routine"
5867,"100","20170207","routine"
5867,"100","20160914","routine"
5867,"100","20160323","routine"
5867,"96","20150910","routine"
5868,"98","20170207","routine"
5868,"87","20160321","routine"
5868,"100","20151023","routine"
5868,"96","20150212","routine"
5868,"90","20160908","routine"
5868,"96","20170912","routine"
5869,"100","20150306","routine"
5869,"98","20170906","routine"
5869,"98","20170214","routine"
5869,"96","20160920","routine"
5869,"100","20151023","routine"
5869,"92","20160321","routine"
5870,"91","20150928","routine"
5870,"94","20170905","routine"
5870,"91","20160916","routine"
5870,"98","20150202","routine"
5871,"100","20170926","routine"
5871,"100","20170207","routine"
5871,"100","20160919","routine"
5871,"100","20150915","routine"
5871,"100","20160407","routine"
5871,"100","20150424","routine"
5872,"98","20171004","routine"
5872,"100","20160921","routine"
5872,"100","20170208","routine"
5872,"100","20150325","routine"
5872,"100","20150918","routine"
5872,"100","20160411","routine"
5874,"96","20170217","routine"
5874,"100","20160914","routine"
5874,"98","20150515","routine"
5874,"93","20150914","routine"
5874,"100","20160404","routine"
5875,"92","20160906","routine"
5875,"96","20150515","routine"
5875,"91","20170919","routine"
5875,"94","20150212","routine"
5875,"93","20150916","routine"
5875,"94","20170213","routine"
5875,"88","20160408","routine"
5876,"100","20150127","routine"
5876,"100","20170927","routine"
5876,"98","20160325","routine"
5876,"100","20170215","routine"
5876,"93","20160914","routine"
5876,"100","20150930","routine"
5877,"91","20150928","routine"
5877,"100","20171025","routine"
5877,"94","20160411","routine"
5877,"100","20160921","routine"
5877,"100","20170214","routine"
5878,"96","20171004","routine"
5878,"93","20150924","routine"
5878,"86","20160325","routine"
5878,"98","20160920","routine"
5878,"96","20170206","routine"
5880,"98","20160913","routine"
5880,"98","20170315","routine"
5880,"96","20170914","routine"
5880,"94","20160317","routine"
5880,"96","20151104","routine"
5880,"98","20150223","routine"
5881,"98","20170317","routine"
5881,"100","20160829","routine"
5881,"100","20160212","routine"
5881,"100","20150827","routine"
5881,"100","20150126","routine"
5881,"100","20171208","routine"
5883,"98","20151104","routine"
5883,"96","20160225","routine"
5883,"98","20170315","routine"
5883,"100","20160916","routine"
5883,"100","20170918","routine"
5884,"100","20160209","routine"
5884,"100","20151028","routine"
5884,"100","20150127","routine"
5884,"100","20160906","routine"
5884,"100","20170209","routine"
5884,"100","20170906","routine"
5885,"100","20160906","routine"
5885,"100","20150226","routine"
5885,"100","20170905","routine"
5885,"100","20160226","routine"
5885,"100","20150914","routine"
5885,"100","20170224","routine"
5888,"100","20150921","routine"
5888,"92","20150508","routine"
5888,"100","20170208","routine"
5888,"100","20171002","routine"
5888,"100","20160926","routine"
5888,"100","20160408","routine"
5889,"100","20150911","routine"
5889,"100","20160921","routine"
5889,"98","20150518","routine"
5889,"100","20160407","routine"
5889,"96","20170915","routine"
5889,"96","20150130","routine"
5889,"94","20170207","routine"
5891,"98","20160916","routine"
5891,"100","20150928","routine"
5891,"100","20170905","routine"
5891,"94","20150202","routine"
5892,"94","20150508","routine"
5892,"96","20170927","routine"
5892,"93","20150924","routine"
5892,"82","20160311","routine"
5892,"98","20161104","routine"
5893,"100","20160429","routine"
5893,"100","20170915","routine"
5893,"100","20160913","routine"
5893,"100","20151109","routine"
5893,"100","20170214","routine"
5894,"100","20170927","routine"
5894,"100","20160418","routine"
5894,"100","20160913","routine"
5894,"100","20150902","routine"
5894,"100","20170210","routine"
5895,"96","20150921","routine"
5895,"96","20170920","routine"
5895,"100","20160406","routine"
5895,"100","20170206","routine"
5895,"100","20150518","routine"
5897,"100","20170217","routine"
5897,"100","20150515","routine"
5897,"93","20150914","routine"
5897,"100","20160914","routine"
5897,"100","20160404","routine"
5898,"100","20150902","routine"
5898,"100","20160418","routine"
5898,"100","20160913","routine"
5898,"100","20170210","routine"
5898,"100","20170927","routine"
5899,"96","20150918","routine"
5899,"98","20170927","routine"
5899,"98","20160323","routine"
5899,"94","20170201","routine"
5899,"100","20160920","routine"
5901,"100","20170925","routine"
5901,"100","20170321","routine"
5901,"98","20160921","routine"
5901,"100","20160318","routine"
5901,"100","20151027","routine"
5901,"98","20150126","routine"
5902,"87","20160317","routine"
5902,"100","20170322","routine"
5902,"90","20150126","routine"
5902,"100","20170906","routine"
5902,"100","20160912","routine"
5902,"96","20150921","routine"
5902,"98","20160624","routine"
5903,"100","20160307","routine"
5903,"96","20160909","routine"
5903,"100","20170208","routine"
5903,"100","20150909","routine"
5903,"96","20171208","routine"
5903,"96","20150204","routine"
5904,"98","20170918","routine"
5904,"96","20170206","routine"
5904,"93","20150924","routine"
5904,"93","20160325","routine"
5904,"100","20160927","routine"
5905,"86","20170313","routine"
5905,"96","20151103","routine"
5905,"96","20150326","routine"
5905,"94","20160920","routine"
5905,"92","20170908","routine"
5905,"92","20160325","routine"
5907,"100","20161011","routine"
5907,"100","20170322","routine"
5907,"98","20160304","routine"
5907,"100","20171207","routine"
5907,"91","20150925","routine"
5908,"98","20150326","routine"
5908,"92","20151103","routine"
5908,"96","20160325","routine"
5908,"90","20160920","routine"
5908,"92","20170905","routine"
5908,"88","20170314","routine"
5912,"100","20160516","routine"
5912,"100","20150306","routine"
5912,"96","20170412","routine"
5912,"100","20171004","routine"
5912,"100","20150831","routine"
5913,"96","20160407","routine"
5913,"96","20150911","routine"
5913,"92","20160906","routine"
5913,"88","20170207","routine"
5913,"96","20150518","routine"
