cz,czname,stateabbrv,aum,rm,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
25701.0,Cape Girardeau,MO,41.414753,0.39515,184036,1.0,0.07539829,0.20339307,0.042202868,0.043878105,0.03760436,0.4361172,30141.268,0.45343,11.113999,0.34228998,0.53982,0.013849304,1658.1786,0.0,0.0,4.671291985237893,15.957047063984454,-3.5006301,0.017408574,0.016301159,3328.592,0.1595985,0.62951905,0.17920302,3.372528448487279,0.0049218,0.008596144232650134,0.009628550935686497,0.0079264045,0.3435761095510407,0.53563976,0.001434502,0.22533105,0.10060076,0.5760054,-0.0015305708
25702.0,Poplar Bluff,MO,41.07575,0.36023,73576,0.0,0.029004022,0.11223608,0.031965844,0.02689548,0.030804971,0.4009653,28334.389,0.4555,9.5720005,0.35978,0.48148,0.008561325,1174.779,0.0,0.0,4.81724689571113,16.247101394073283,-4.994635,0.010825689,0.013591388,2484.0,-0.11395874,0.53381747,0.20367348,1.0708706057930406,0.0039222,0.011919647711210178,0.009486789170381647,0.01060228,-0.4429548921298486,0.33751494,0.0020522997,0.21430175,0.11942552,0.59434247,-0.008955587
25800.0,Blytheville,AR,37.836502,0.42766,105181,0.0,0.2378091,0.22822636,0.033244573,0.0332003,0.0354496,0.4754061,26795.402,0.44814,7.4529996,0.37361,0.41871,0.010182235,1498.6229,1.0,0.0,4.637040316411285,15.9008587435709,-12.8883,0.029188992,0.0095074205,1152.0,-0.06971293,0.5649806,0.2874762,3.3559516802197544,0.0036572001,0.01185575341554083,0.015782318099276486,0.012291307,-1.0073350414524935,0.5998707,0.0019300063,0.30612394,0.11089859,0.53859997,-0.005857859
25900.0,Jonesboro,AR,41.0625,0.3569,198671,1.0,0.042728934,0.14643486,0.03830979,0.031639703,0.043322314,0.4420216,29115.246,0.42856,9.279,0.33576998,0.554,0.009244974,1341.3763,1.0,0.0,4.696499509980842,17.115280845925007,0.32881236,0.003205031,0.025167236,2431.7346,-0.0032076472,0.615224,0.24746451,5.675817437144824,0.0040271,0.012830257058151415,0.01128498875024538,0.0119416565,-0.3936452912527967,0.62674475,0.0014244656,0.19802175,0.11088797,0.59070796,-0.005940434
26001.0,Roseau,MN,53.68625,0.18585,20860,0.0,0.0015340365,0.104239464,0.010487212,0.01117197,0.008202747,0.53256005,33397.613,0.41065,21.65,0.19415002,0.71471,0.017769106,5151.9736,2.5,17.285715,6.61476947928118,17.021505640019615,10.026869,-0.024214443,,,,0.70725125,0.40016562,0.6448941662325799,0.0066485,0.006855225311601151,0.009923298178331735,0.027686223,1.191081652977806,0.6708054,0.00019175456,0.12634408,0.08390621,0.62638104,0.011585751
26002.0,Duluth,MN,44.915,0.33536,286544,1.0,0.00777891,0.09761838,0.06125649,0.06410515,0.05587719,0.4374565,34403.52,0.32182,7.4610004,0.24721,0.60759,0.017718848,3445.0786,2.5,17.285715,6.838358281347805,17.66924486650839,7.50517,0.0043527414,0.03140879,4583.902,0.053451028,0.6283048,0.09105208,0.40769678966668277,0.0054999,0.011160589647663186,0.012315735105254341,0.018387357,2.0814889908412955,0.5325919,0.0012528617,0.21845038,0.103824325,0.544766,0.0034023172
26003.0,West Cook UT,MN,,,5168,0.0,0.0029024768,0.037239328,0.00037585056,0.0002867091,0.00036411878,0.58825976,39705.71,0.33555,,,,0.028701339,4651.7583,2.5,17.285715,6.39142091152815,16.85959731543624,,,,,,0.672422,0.061844077,0.05042000862886198,,0.012770897832817337,0.006772445820433437,0.022975078,3.962959483669468,0.47368422,0.0007739938,0.19022688,0.102635875,0.5990203,0.012573259
26004.0,International Falls,MN,48.973,0.25428,14355,0.0,0.0018808778,0.0064846715,0.012791093,0.011994303,0.012326155,0.6184211,37115.17,0.35219,12.527999,0.22691,0.61103,0.013336856,3124.1794,2.5,17.285715,7.259385665529011,16.82653399668325,-0.029022843,0.0093867425,0.13932428,6322.174,-0.19396147,0.60075444,0.2267658,1.7084979034282335,0.0058027,0.0066179031696273075,0.00877742946708464,0.0581841,1.0904257420847945,0.69717866,0.0005572971,0.19418605,0.103178024,0.58401513,0.0026487773
26101.0,Moberly,MO,45.09775,0.31751,56535,0.0,0.043990448,0.087139755,0.020227354,0.020742167,0.019697918,0.46753573,29087.814,0.36905,12.936001,0.23968999,0.64153,0.015465186,2002.0444,0.0,0.0,5.158499077301619,13.817059667828584,-2.6593363,0.0058008754,0.035376314,2114.4746,-0.062340192,0.6087253,0.19912201,1.4676648632945917,0.0047488003,0.012187140709295127,0.015034934111612275,0.008394543,0.6941860768642951,0.63993984,0.0013973644,0.18899488,0.10993998,0.58276343,-0.008546263
26102.0,Marshall,MO,44.754498,0.40986,48599,0.0,0.03654396,0.09256093,0.024905115,0.020694483,0.032009337,0.5590289,31245.383,0.35183,8.005,0.27178,0.60746,0.013181654,1562.8389,0.0,0.0,5.395129340480075,14.93748543463062,-2.9812088,0.0023374571,0.020576555,11500.0,-0.026142767,0.6201119,0.17075203,1.541010709616051,0.0060446,0.014959155538179798,0.015041461758472397,0.01889179,0.8569914644482443,0.6509805,0.0017695838,0.18831615,0.10111327,0.5803033,-0.007528894
26103.0,Brookfield,MO,48.562,0.36256,22192,0.0,0.015591204,0.07587014,0.0057384176,0.0034781543,0.0071996944,0.47499463,31878.521,0.30866,6.202,0.24664,0.62537,0.012811499,1326.2875,0.0,0.0,5.364945712386438,13.326102370928428,-0.06006803,-0.026757242,,,,0.5995164,0.21489172,0.8530242365876953,0.0038981,0.00973323720259553,0.014059120403749098,0.0059769074,1.2011220959435414,0.68709445,0.00090122566,0.17371601,0.09581108,0.58824855,0.0010520066
26104.0,Trenton,MO,45.55225,0.35661,14189,0.0,0.0033829024,0.029507173,0.0045997514,0.0022762169,0.0014294025,0.49655637,30864.04,0.34245,7.244,0.27001,0.62544,0.012942797,1938.8456,0.0,0.0,5.709224519683391,13.53319502074689,1.441916,0.017604958,0.07047713,1860.0,0.10188591,0.59511966,0.17906336,0.23283442445385086,0.0048649,0.008950595531749947,0.008950595531749947,0.011733452,1.2014257990321124,0.7493129,0.0019028825,0.19373402,0.099339545,0.6021894,-0.006289191
26105.0,Polk,MO,47.695,0.36524,12442,0.0,0.00096447516,0.17059755,0.008505541,0.0034308261,0.0022013984,0.40521705,28324.266,0.3123,6.607,0.24623,0.58295,0.011466134,1509.1627,0.0,0.0,5.689900103111288,13.647789369100845,-3.3979313,-0.026110452,,,,0.5902699,0.25009176,0.02773993778002174,0.0042755,0.007876547178910143,0.012216685420350426,0.03608866,0.2056876008624194,0.4700209,0.00096447516,0.16666667,0.102038756,0.6099112,-0.0013006385
26106.0,Centerville,IA,50.0485,0.2559,29873,0.0,0.0024771532,0.030725442,0.008065183,0.0101460675,0.003872699,0.5172023,30736.205,0.33342,8.216001,0.25126,0.63774,0.020037068,1997.3895,2.8600000000000003,3.7142856,6.670790100939093,13.196546141392332,4.502455,-0.014807905,,,,0.59781605,0.1846553,0.8324408400174043,0.0050410004,0.008368761088608442,0.009038261975697117,0.008052757,0.9255104854328418,0.43423828,0.00093730126,0.17312072,0.09545079,0.6081059,0.0031699317
26107.0,Kirksville,MO,47.20625,0.24945,38491,0.0,0.00797589,0.047383294,0.030531913,0.035404965,0.025113331,0.57478166,26767.428,0.4332,11.805,0.31515,0.56508,0.012696341,1336.6477,0.0,0.0,5.051730486008837,14.696704712812961,5.6944904,0.0016374842,0.0259801,3680.0,0.34576425,0.61788803,0.11710468,3.35385819069837,0.0046073,0.00732638798680211,0.012392507339378037,0.014045978,0.8362370194302992,0.46574524,0.00067548256,0.16791417,0.07799248,0.5061858,-0.008753266
26201.0,Bismarck,ND,54.562748,0.24415,114739,1.0,0.0018389563,0.07864627,0.03843809,0.031022413,0.046753675,0.5411485,35395.766,0.33323,12.604,0.20718999,0.61217,0.016209519,2035.2283,3.44,0.0,4.835130320645041,18.335613065093156,5.0471416,-0.01668582,0.026146296,3664.7866,-0.082663745,0.6943568,0.048498575,0.059530187934089505,0.0062419,0.016663906779734877,0.012175459085402521,0.01287632,2.5506380044135817,0.8140563,0.00024403211,0.16743603,0.08143671,0.59581685,0.012303821
26202.0,East Grant UT,ND,,,2841,0.0,0.0,0.004895903,0.008590574,0.0032450813,0.0063197794,0.55168664,30351.652,0.20178,,,,0.01817709,1740.772,3.44,0.0,6.845986984815618,11.324295010845987,,,,,,0.54620314,0.030094583,0.07176667441481438,,,,0.015561319,0.4631703859516332,0.85427666,0.00035198874,0.09090909,0.048387095,0.6514337,0.0457624
26203.0,Linton,ND,63.549747,0.06751,10029,0.0,0.00039884335,0.009259815,0.0019373744,0.0011528902,0.0021972754,0.6459865,34910.246,0.26117,4.4890003,0.21628,0.62308,0.016215287,1455.9755,3.44,0.0,5.665124349334875,13.939473684210526,13.552432,-0.04285079,,,,0.54140836,0.027135441,0.0638223161764352,0.0054317997,0.0,0.01186558978961013,0.0060012,2.660813723347343,1.0236315,0.0,0.08617424,0.039504074,0.65515983,0.016523682
26204.0,Steele,ND,,,2753,0.0,0.0018162006,0.013473839,0.0011582252,0.0002924772,-0.00014958624,0.5400891,29679.99,0.27683,,,,0.01930355,1648.5594,3.44,0.0,7.04906937394247,12.19238578680203,,,,,,0.5500481,0.03052729,1.5794961743469887e-06,,0.008354522339266255,0.013803123864874683,0.008254717,2.249914157273284,0.8016709,0.0003632401,0.0890411,0.047980998,0.62517816,0.030542793
26301.0,Devils Lake,ND,47.503498,0.46062,22745,0.0,0.0014069026,0.4523666,0.026835928,0.024512671,0.022206001,0.62678313,32686.59,0.33566,5.591,0.27975002,0.60346,0.018676836,1715.9208,3.44,0.0,5.558036752733193,14.790943238731218,0.43932244,-0.005862723,0.08793142,1628.2544,0.013114834,0.6128886,0.060154192,0.7116308981231612,0.0064657996,0.004396570674873599,0.013409540558364475,0.012422629,2.38865315361346,0.88111675,0.00048362277,0.21022318,0.08147322,0.5469866,-0.0028132189
26302.0,Carrington,ND,59.4075,0.26106,6516,0.0,0.0010742787,0.04390103,0.0057018846,0.010545663,0.0043013757,0.6557502,36561.344,0.32072,7.593,0.24478999,0.68224,0.01676026,1576.2908,3.44,0.0,4.7484954590217745,16.018960863697703,6.6911373,-0.040611364,,,,0.61501354,0.11220472,0.07582641426713128,0.0067567998,0.004143646408839779,0.009668508287292817,0.009978833,2.5568673409175706,0.88090855,0.00015346838,0.13317192,0.056080062,0.62972057,0.013028159
26303.0,Turtle Mountain UT,ND,40.819,0.36312,16550,0.0,0.00072507554,0.4596293,0.018190982,0.028069366,0.005565691,0.5739002,25045.234,0.39366,7.113,0.32253,0.47497,0.013549482,1726.0199,3.44,0.0,6.415372868414356,12.610338210602063,-16.987995,0.048212603,0.06042296,1344.0,-0.17535914,0.58043975,0.063695356,3.0656628669389567,0.0053219004,0.00797583081570997,0.014078549848942598,0.011922866,0.4250668552131484,1.0187311,0.00012084592,0.332038,0.09658322,0.47792625,-0.009473423
26304.0,Minot,ND,56.233,0.23352,74541,0.0,0.017279081,0.08831244,0.030017318,0.034796398,0.026118737,0.6059108,31148.842,0.32174,8.634,0.23539999,0.6781,0.015552274,1625.4562,3.44,0.0,4.748452287767737,16.485718351953317,8.783473,-0.02711311,0.026830873,2020.5026,-0.03357288,0.66797364,0.031729355,0.0899515070798292,0.005824,0.015347258555694182,0.023691659623562872,0.019494863,1.2368718725627283,0.61422575,0.0001878161,0.15639327,0.0786394,0.5907624,0.016329711
26305.0,Rugby,ND,59.953003,0.2406,11487,0.0,0.0011317141,0.018947914,0.014171833,0.0049316064,0.019750629,0.6646943,33946.883,0.36857,10.406,0.26451,0.64728,0.017712103,1410.2878,3.44,0.0,5.2528682882056,13.702340523175765,12.368654,-0.029093059,,,,0.5598785,0.03220339,0.02104824057241217,0.0067685996,0.002176373291546966,0.008444328371202228,0.010095547,2.3794511608864646,0.838339,0.0,0.13864543,0.060925987,0.6298251,0.009592761
26401.0,Ekalaka,SD,,,2713,0.0,0.0018429783,0.014820769,0.0028450652,0.0042418744,0.0002501505,0.6651532,25282.672,0.2254,,,,0.05626171,2352.459,0.0,0.0,5.864406779661017,11.507966101694917,,,,,,0.6919242,0.006554989,0.01126008954966235,,,,0.007701194,1.967119280970653,0.5079248,0.00036859565,0.11077844,0.074127905,0.6531008,0.03467129
26402.0,Baker,MT,,,2837,0.0,0.0014099401,0.0,0.0,0.0,0.0,0.7128245,30324.568,0.26652,,,,0.03792889,4109.8936,0.0,0.0,7.305989583333333,12.803385416666666,,,,,,0.6647165,0.0069979005,0.003934228120164739,,,,0.009517096,1.6053761253343732,0.8657032,0.0017624251,0.10928962,0.07224168,0.6510508,0.030141452
26403.0,Bowman,ND,,,4009,0.0,0.00024943877,0.015179634,0.0058237067,0.007319505,0.0023152404,0.6481914,34193.543,0.29706,,,,0.0154442135,1819.898,3.44,0.0,5.771779141104295,12.16049079754601,,,,,,0.6647174,0.03003003,0.09953920609332398,,0.0,0.003991020204539786,0.0035869845,2.459586740332921,0.89299077,0.0,0.08176101,0.06451613,0.64832383,0.02151823
26404.0,Lemmon,ND,61.26925,0.17901,8671,0.0,0.002421866,0.04164858,0.0009426312,0.00019024767,0.00015550281,0.70401496,34793.17,0.31011,8.434999,0.22576001,0.67333,0.023767186,1943.2281,3.44,0.0,6.404180407776684,13.429910948140389,17.086428,-0.035702582,,,,0.5987663,0.05382507,0.5925828317779789,0.0069211,0.0,0.0076115788259716296,0.009640766,3.161350284983775,0.8865183,0.000115326955,0.12020202,0.05583685,0.633474,0.013353822
26405.0,Scobey,MT,,,2017,0.0,0.0,0.006596137,0.0118222395,0.009873159,0.012295723,0.7104558,32704.502,0.26245,,,,0.027918562,3841.13,0.0,0.0,8.514084507042252,11.76737089201878,,,,,,0.5672295,0.0045610033,0.004576219454912846,,,,0.048395313,2.8411814228832064,1.3083788,0.0014873574,0.14975846,0.085276075,0.6006135,0.020807708
26406.0,Wolf Point,MT,43.589252,0.30069,12597,0.0,0.00087322376,0.3001167,0.013593896,0.014301248,0.009391317,0.70004594,24254.0,0.33025,5.489,0.27536,0.52667,0.02874475,2391.7139,0.0,0.0,7.013690295101917,14.137480985701247,-10.315509,0.038198136,0.07938398,1200.0,-0.23408641,0.6262342,0.016367266,2.830900125964067,0.0050129,0.0046836548384536,0.007223942208462332,0.008484381,0.3642218948206335,0.7928872,0.00031753592,0.2611684,0.10639424,0.51609147,0.0069435844
26407.0,Plentywood,MT,,,4105,0.0,0.00097442145,0.014164429,0.003785623,0.004703124,0.0019280908,0.68087775,33726.703,0.26289,,,,0.023102261,2408.4954,0.0,0.0,7.280821917808219,12.997945205479454,,,,,,0.59028196,0.028481012,1.4629969137382028e-07,,0.0,0.007064555420219245,0.01833092,1.2697750009981406,0.75761265,0.00097442145,0.09513742,0.067642756,0.6070278,0.030627493
26408.0,Glasgow,MT,51.10375,0.28047,12276,0.0,0.0012218964,0.21277401,0.020664478,0.022472441,0.014271879,0.6966601,31217.482,0.31823,4.758,0.27065,0.60942,0.03352959,6900.0146,0.0,0.0,7.490997749437357,13.595161290322583,9.237108,-0.027612986,,,,0.61818933,0.014408716,0.08210734408220016,0.0060456996,0.005050505050505051,0.010182469859889215,0.010859947,1.5642835261788963,0.5974259,0.0009775171,0.16450778,0.074294955,0.61295867,0.02362926
26409.0,Glendive,MT,57.0415,0.21402,12051,0.0,0.0020745166,0.012383818,0.003953754,0.0050511495,0.0037653479,0.73525375,29214.826,0.25994,4.291,0.21703,0.68814,0.026858851,2129.9592,0.0,0.0,5.7934518997574775,14.507477768795473,11.656191,-0.025667742,0.08298066,1236.0,0.07986951,0.62319595,0.008536586,0.018136830078437544,0.0065714,0.003319226620197494,0.008712969878018421,0.010149352,1.7509931580628815,0.54161483,0.000995768,0.14335664,0.08485959,0.6062271,0.027083796
26410.0,Dickinson,ND,64.01925,0.15277,27124,0.0,0.0017696505,0.21900362,0.01586785,0.009359773,0.01914339,0.6586991,29908.723,0.31154,8.093,0.23061001,0.66419,0.016767183,1599.6422,3.44,0.0,5.079557104777527,18.110334221857695,10.288763,-0.026924295,0.03686772,1982.0,-0.06038147,0.6618877,0.08232427,0.2588909521153029,0.0060290997,0.00991741631027872,0.01426780710809615,0.007847951,1.2612913995162858,0.83627045,0.00014747087,0.15384616,0.07173964,0.5976118,0.018605739
26411.0,Sidney,ND,55.6295,0.32434,22035,0.0,0.0008622646,0.48078156,0.008718817,0.005349574,0.007119724,0.63666123,30291.998,0.29632,5.407,0.24225,0.66726,0.02021644,2384.6184,3.44,0.0,6.291438623924942,14.364992181391713,5.512258,-0.018633533,0.045382347,1920.0,-0.18459068,0.6199287,0.04199725,0.16014887708846479,0.0063255,0.010301792602677558,0.016972997503970955,0.013977598,1.4210601652854329,0.6584071,0.0008622646,0.18113612,0.081124835,0.5934764,0.030590288
26412.0,Williston,ND,61.42575,0.19227,24286,0.0,0.0008646957,0.09166945,0.014476549,0.014855263,0.012415945,0.70195603,32277.371,0.32065,7.2520003,0.24813001,0.6535,0.017516043,1956.6407,3.44,0.0,5.09298721425804,16.13279736536226,9.651943,-0.033545595,0.041175988,1592.0,-0.0053346017,0.642578,0.032722287,0.04695587486305423,0.0063699,0.009964588651898212,0.010788108375195586,0.013187533,1.3533406961792536,0.8278432,0.0003294079,0.18677302,0.09017394,0.5842234,0.033310503
26501.0,Brookings,SD,53.75625,0.21161,40630,0.0,0.002633522,0.12564851,0.012026143,0.017358167,0.0071327263,0.63987213,30234.068,0.31682,9.071,0.22611,0.67,0.023646282,2273.0413,0.0,0.0,4.768292829220593,15.548226759806555,12.972196,-0.021681014,0.024612356,1933.0,0.12667805,0.7200013,0.19587214,1.1043093198650675,0.0068592,0.016933300516859463,0.01715481171548117,0.019401917,1.2618693092927138,0.66305685,0.00039379767,0.15083678,0.0625226,0.52497894,-0.008227687
26502.0,Madison,SD,54.305,0.30692,14160,0.0,0.0026836158,0.017259724,0.022070942,0.01794269,0.02314204,0.6317204,30818.75,0.32321,9.604,0.22716999,0.68576,0.026600042,2610.9824,0.0,0.0,4.547163846432755,17.150449802087085,13.989761,-0.02409336,0.07062147,1935.0,-0.01565631,0.67004174,0.16743931,0.198173988401417,0.0060032997,0.013983050847457627,0.019279661016949154,0.008042895,2.281078356162287,0.7251412,0.0004237288,0.13868614,0.06771695,0.56384367,0.011599735
26503.0,Sioux Falls,SD,49.384003,0.26888,200630,1.0,0.012151722,0.08236984,0.07582291,0.06345758,0.087223195,0.4391498,36624.383,0.38735,13.169999,0.25564998,0.59942,0.023799742,1706.508,0.0,0.0,5.13245253636702,17.273330851327866,-0.6000126,-0.0039931787,0.039874397,5666.388,0.022950431,0.7418825,0.11906763,0.49236647903246417,0.0070152003,0.025519613218362158,0.019448736480087724,0.0336842,1.6290625573575286,0.6432637,0.00086911785,0.18079506,0.089445464,0.5632534,0.0013435439
26504.0,Watertown,SD,54.8025,0.24798,40078,0.0,0.0011477618,0.028161213,0.022826735,0.020350337,0.023148106,0.59493196,35142.73,0.33031,7.6899996,0.25340998,0.68298,0.021522123,2099.1885,0.0,0.0,4.9196215784828885,17.40945555136426,14.260263,-0.012759792,0.024951344,1980.0,0.37611797,0.6927036,0.19895671,1.1132470333994842,0.0066349,0.01220120764509207,0.014771196167473426,0.010644398,1.7891194457817423,0.8255402,0.0011228105,0.14447865,0.0707756,0.6106068,0.0032774727
26601.0,Milbank,MN,56.08175,0.26015,17801,0.0,0.00067411945,0.07028622,0.0045346296,0.003296976,0.0034581693,0.65021396,34360.766,0.30954,6.6610003,0.24293,0.68634,0.020856107,5009.6753,2.5,17.285715,6.052042637561371,15.600026150627613,11.6848955,-0.033452634,,,,0.59632134,0.07835456,0.2579992318186599,0.0067916,0.004325599685410932,0.006123251502724566,0.0095026065,2.339116137739176,1.0041571,0.0005617662,0.1189118,0.05692496,0.6345499,0.01459406
26602.0,Sisseton,SD,48.647247,0.36745,20859,0.0,0.0010547006,0.26269054,0.011418356,0.016346408,0.004477353,0.5632037,30613.076,0.29216,4.579,0.24637,0.61635,0.021301286,1563.1211,0.0,0.0,5.093540311047115,13.90422446406053,4.793709,-0.006081034,0.047940936,,-0.15772815,0.5998566,0.099434115,0.750084295700625,0.0063094003,0.008149959250203748,0.00925260079581955,0.00747895,2.3311337159718915,0.8310082,0.0005273503,0.17086257,0.078207664,0.57894063,0.005883625
26603.0,East Corson UT,SD,33.3845,0.34626,8225,1.0,0.0006079027,0.23370917,0.013530466,0.011290509,0.012454104,0.50460404,17400.508,0.4565,14.907999,0.30742002,0.46465,0.01669334,1539.0901,0.0,0.0,6.853402633453962,12.300553250345784,-22.102459,0.09925262,0.2431611,17000.0,-0.22875571,0.5462315,0.015810277,5.16323165950578e-07,0.0060599,0.009240121580547113,0.015562310030395137,0.005056251,-0.24351506463517347,0.69276595,0.0,0.34390992,0.104917414,0.40484235,0.016802467
26604.0,Mobridge,SD,51.74825,0.37505,7756,0.0,0.0002578649,0.14069699,0.0028564294,0.0043022884,0.0025406545,0.7080196,31321.746,0.2715,4.955,0.22195,0.66279,0.024278091,1702.4342,0.0,0.0,5.090100760362473,15.511961722488039,19.040257,-0.010016602,,,,0.59318876,0.029278599,3.3716588632159983e-07,0.0067365,0.004899432697266632,0.006188757091284167,0.0049195588,2.3785098473152853,0.8341929,0.0006446622,0.18887602,0.08265695,0.5794269,0.027007021
26605.0,Aberdeen,SD,54.7185,0.1919,52825,0.0,0.002233791,0.048758354,0.02523439,0.027128942,0.023363221,0.6763889,33759.895,0.36582,10.84,0.25742,0.63621,0.025350042,1759.4685,0.0,0.0,5.042317116315916,15.441811508150714,7.6764703,-0.014440937,0.037860863,2465.8203,-0.013690541,0.6561785,0.093765266,0.27457885339370003,0.0068508,0.008386180785612873,0.009597728348319925,0.007652246,2.063019787928864,0.8623947,0.00062470423,0.15360452,0.07538548,0.59085155,0.0054240995
26701.0,Bemidji,MN,44.86275,0.35779,101639,0.0,0.0024400083,0.3174883,0.026811259,0.027467104,0.024648212,0.44868138,31567.291,0.39495,9.319,0.30176002,0.57716,0.016082827,2723.0803,2.5,17.285715,7.144876325088339,16.532108215496084,4.0872545,0.0064984863,0.039354973,2810.2537,0.07371848,0.6345986,0.11008528,0.5062153392751156,0.0062162,0.018221352040063362,0.017385058884876868,0.013755213,1.443180231074052,0.5644684,0.0010527455,0.21124706,0.08702451,0.5703824,0.008071713
26702.0,Grafton,ND,56.749504,0.21514,31090,0.0,0.0016082341,0.0717511,0.013253408,0.011764217,0.012386918,0.5817688,34409.39,0.33695,9.879,0.23816001,0.6594,0.023370013,2180.4978,3.44,0.0,5.5610968569595896,15.489638554216867,8.880914,-0.02556094,0.03216468,13175.0,,0.61737937,0.11195788,0.05860752365398032,0.0069915,0.006722418784174976,0.01151495657767771,0.025943397,2.4151605959220785,0.8762625,0.0003859762,0.12369247,0.06696004,0.6173882,0.018967237
26703.0,Thief River Falls,MN,54.8695,0.23922,28038,0.0,0.0015692988,0.06674498,0.010484544,0.007281578,0.011985176,0.53399986,32094.953,0.33585,9.085,0.245,0.67212,0.018460607,3712.6006,2.5,17.285715,6.981722177091797,15.592587327376116,9.515816,-0.03205128,0.07133176,2427.077,-0.09058394,0.6477211,0.17424704,0.28696653501975156,0.0062431996,0.010093444610885228,0.013232042228404309,0.016331032,2.3380490979343906,0.8260575,0.00046365647,0.16431248,0.07677305,0.5893617,0.01430583
26704.0,Grand Forks,ND,50.80875,0.27639,108213,1.0,0.00893608,0.07711392,0.05411894,0.05163213,0.05604408,0.61343956,31651.467,0.3331,10.207,0.23102999,0.6398,0.01808926,2039.4307,3.44,0.0,5.709408590026673,16.821821566802214,8.004281,-0.016747272,0.027723102,2732.8816,0.0939789,0.68015903,0.07444225,0.16824429021394632,0.0063252,0.018694611553140564,0.02376793915703289,0.026861474,1.6117064830045478,0.6738285,0.0005729441,0.18073456,0.07365692,0.53234863,0.0022338987
26801.0,Fargo,ND,50.44725,0.29493,206945,1.0,0.006373674,0.056253206,0.06515349,0.055955477,0.073810354,0.5183942,34084.594,0.36479,11.083,0.25395998,0.59668,0.017112333,2262.824,3.44,0.0,6.269276193596486,17.1855449018481,6.0182166,-0.013667439,0.02416101,2686.4822,0.05431295,0.7213759,0.096185975,0.15140247415607963,0.0061117,0.02251806035420039,0.019981154413008288,0.027230293,1.8003606215204406,0.6243833,0.0005218778,0.17132433,0.07951345,0.533316,0.003232221
26802.0,Lisbon,ND,59.829998,0.23696,16013,0.0,0.0011865359,0.015078995,0.01751075,0.017128773,0.014361943,0.6059008,35168.38,0.26803,6.8949995,0.19907999,0.69913,0.017250838,1428.6663,3.44,0.0,4.879044926170279,17.28215519949733,10.803551,-0.031162685,0.06244926,5700.0,0.13728108,0.6469254,0.19201447,0.31821564132721547,0.0069406005,0.00961718603634547,0.014488228314494473,0.010857833,2.6061769453139885,0.8821582,0.00018734777,0.10015898,0.07000397,0.62630117,0.0061948234
26803.0,Jamestown,ND,56.4975,0.23618,38384,0.0,0.0028136724,0.039910562,0.022798384,0.02410984,0.020712469,0.66668606,32842.16,0.32889,8.37,0.24519,0.64831,0.017341845,1405.5117,3.44,0.0,5.25733839242068,16.428817046289495,10.2533245,-0.03379047,0.052105043,5550.6797,0.0924911,0.63122594,0.10398476,0.3989664576040599,0.0068353997,0.009743643184660275,0.012843893288870362,0.009601982,2.2598760410206578,0.7553668,0.0002605252,0.15583259,0.08119362,0.57109964,0.012613425
26804.0,Cooperstown,ND,,,2754,0.0,0.0,0.039279222,0.0007165486,0.0013241338,0.00069477444,0.61545455,34889.81,0.40308,,,,0.019081745,1392.0677,3.44,0.0,6.070654924587509,13.710299625468165,,,,,,0.5829315,0.0927835,1.673199392530225,,0.006172839506172839,0.007988380537400145,0.008692216,2.6946671145145715,0.7458243,0.0,0.085910656,0.04725898,0.6384688,0.010760351
26901.0,Fergus Falls,MN,52.7865,0.2807,117558,0.0,0.002943228,0.095497504,0.01691454,0.019799065,0.01551504,0.5262953,36093.645,0.33477,8.518,0.24959,0.64825,0.014657904,2972.452,2.5,17.285715,6.713176508874076,16.869275909043278,15.814002,-0.0028652532,0.025519319,3214.7039,0.063257284,0.63668257,0.1484402,0.43611606793112045,0.0069836,0.01691930791609248,0.015337110192415659,0.015348278,2.729170280122054,0.7314347,0.00067229464,0.13584961,0.0716757,0.60815483,0.007248581
26902.0,Little Falls,MN,51.952503,0.25678,69851,0.0,0.0022476413,0.058329143,0.014173945,0.012933001,0.014914926,0.43521607,31850.941,0.30845,6.9470005,0.23898001,0.65924,0.013616705,2769.8916,2.5,17.285715,7.226723785541162,17.41892387405341,7.1543837,-0.019402066,,,,0.6425179,0.19507748,0.8764181203795518,0.0062241,0.022576627392592804,0.021388383845614235,0.012580374,1.5559839945092548,0.6667335,0.0005865438,0.14451322,0.07854231,0.6022235,0.006490416
27001.0,O'Neill,NE,57.44475,0.18647,14875,0.0,0.00020168067,0.021750402,0.0047215726,0.0028267268,0.0066733486,0.6531482,31083.877,0.29642,6.285,0.23357001,0.62829,0.021949425,1667.562,1.7199999999999998,0.0,8.565228239061053,11.959684176603288,10.015708,-0.033022102,,,,0.65402097,0.033141606,0.012742113868853266,0.0061103,0.0037647058823529413,0.005310924369747899,0.0068760957,1.3108740399070333,0.6880672,0.00033613446,0.09672219,0.059950396,0.6492773,0.013482185
